symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,sharpe_ratio
OLMA,ALGO_EMA_RSI_ADX_BB_CGPT,6,6,0,0.1025,1.0000,0.8674,0.6367866350835862,1.0,2023-10-11 19:00:00+00:00,30,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-14T12:00:00+00:00, 2023-09-20T12:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-21T16:00:00+00:00, 2023-10-02T20:00:00+00:00, 2023-10-11T18:00:00+00:00]","[2023-09-14T13:00:00+00:00, 2023-09-20T13:00:00+00:00, 2023-09-21T15:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-10-02T21:00:00+00:00, 2023-10-11T19:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.019999999999999574, 0.08000000000000007, 0.07500000000000107, 0.19000000000000128, 0.23000000000000043, 0.019999999999999574]","[0.16570008285003787, 0.633914421553091, 0.6396588486140816, 1.6253207869974449, 1.9725557461406553, 0.16715419974926513]",2023-11-06 23:35:42,1.170132552510894287965910967
SANM,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.3775,1.3333,0.7136,0.29062914339326834,0.8333333333333334,2023-10-13 21:00:00+00:00,28,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-10-03T15:00:00+00:00, 2023-10-04T12:00:00+00:00, 2023-10-04T15:00:00+00:00, 2023-10-13T15:00:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-13T20:00:00+00:00]","[2023-10-03T17:00:00+00:00, 2023-10-04T13:00:00+00:00, 2023-10-04T16:00:00+00:00, 2023-10-13T17:00:00+00:00, 2023-10-13T19:00:00+00:00, 2023-10-13T21:00:00+00:00]","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.18999999999999773, 0.0, 0.6600000000000037, 0.045000000000001705, 0.11999999999999744, 1.25]","[0.35454375816383227, 0.0, 1.24929017603635, 0.08426177324220899, 0.22671452862270441, 2.3669759515243327]",2023-11-06 23:41:54,0.7775598253177980458177307998
WSM,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.8579,1.2857,0.5693,0.5714739706196673,0.8571428571428571,2023-10-20 23:00:00+00:00,21,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-09-19T14:00:00+00:00, 2023-09-19T17:00:00+00:00, 2023-09-20T22:00:00+00:00, 2023-09-21T13:00:00+00:00, 2023-10-02T17:00:00+00:00, 2023-10-02T19:00:00+00:00, 2023-10-03T15:00:00+00:00, 2023-10-03T18:00:00+00:00, 2023-10-13T19:00:00+00:00, 2023-10-16T09:00:00+00:00, 2023-10-17T10:00:00+00:00, 2023-10-18T19:00:00+00:00, 2023-10-20T22:00:00+00:00]","[2023-09-05T15:00:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-19T18:00:00+00:00, 2023-09-20T23:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-10-02T18:00:00+00:00, 2023-10-02T20:00:00+00:00, 2023-10-03T17:00:00+00:00, 2023-10-03T19:00:00+00:00, 2023-10-13T20:00:00+00:00, 2023-10-16T12:00:00+00:00, 2023-10-17T12:00:00+00:00, 2023-10-18T20:00:00+00:00, 2023-10-20T23:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[1.6800000000000068, 0.695999999999998, 0.14500000000001023, 1.3670000000000186, 0.7099999999999795, -0.46000000000000796, 1.464999999999975, 0.3300000000000125, 1.0050000000000239, 0.20000000000001705, 1.740000000000009, 2.117999999999995, 1.01400000000001, 0.0]","[1.1828486939379053, 0.4918588873812741, 0.10204081632653782, 0.966740451051264, 0.5024769992922714, -0.29875949860362927, 0.9591776606540576, 0.21938571998405298, 0.6710513137248516, 0.12397718819738225, 1.078802157604321, 1.3301847688191597, 0.6404709419470632, 0.0]",2023-11-06 23:52:23,1.079139914379057721308191077
FRHC,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.4940,1.0000,0.4645,0.8135104520646754,0.8571428571428571,2023-11-06 12:00:00+00:00,4,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-31T20:00:00+00:00, 2023-09-01T14:00:00+00:00, 2023-09-05T14:00:00+00:00, 2023-09-06T13:00:00+00:00, 2023-09-06T15:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-11-03T23:00:00+00:00]","[2023-08-31T22:00:00+00:00, 2023-09-01T15:00:00+00:00, 2023-09-05T15:00:00+00:00, 2023-09-06T14:00:00+00:00, 2023-09-06T16:00:00+00:00, 2023-09-06T18:00:00+00:00, 2023-11-06T12:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.18000000000000682, 1.5949999999999989, 1.6829999999999927, 0.7900000000000063, 0.20000000000000284, 1.2000000000000028, -2.1899999999999977]","[0.18300122000814031, 1.6528497409326413, 1.7296130722984353, 0.8135104520646754, 0.20733982998134237, 1.2658227848101298, -2.600950118764843]",2023-11-06 23:20:39,0.2961135063513937506749610813
SAH,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.1573,1.1000,0.3119,0.39023211033233096,0.9,2023-10-30 18:00:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T18:00:00+00:00, 2023-09-07T14:00:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-13T14:00:00+00:00, 2023-09-18T19:00:00+00:00, 2023-09-19T14:00:00+00:00, 2023-09-19T20:00:00+00:00, 2023-09-19T23:00:00+00:00, 2023-10-24T11:00:00+00:00, 2023-10-30T17:00:00+00:00]","[2023-09-06T19:00:00+00:00, 2023-09-07T15:00:00+00:00, 2023-09-08T15:00:00+00:00, 2023-09-13T15:00:00+00:00, 2023-09-18T20:00:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-19T22:00:00+00:00, 2023-09-20T13:00:00+00:00, 2023-10-24T12:00:00+00:00, 2023-10-30T18:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.07000000000000028, -0.7349999999999994, 0.4070000000000036, 0.6859999999999999, 0.26500000000000057, 0.4299999999999997, 0.020000000000003126, 0.14000000000000057, 0.00999999999999801, 0.28000000000000114]","[0.1343879588388886, -1.412158007992621, 0.7904140449001857, 1.3395036416534862, 0.5095663878473234, 0.832526621490803, 0.03871467286102038, 0.27089783281733854, 0.02203128442387753, 0.5935976256094999]",2023-11-06 23:41:57,0.3679512130557444095589488768
ACRE,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.0299,1.1000,0.3091,0.26081233021371497,0.9,2023-10-19 21:00:00+00:00,22,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T15:00:00+00:00, 2023-09-07T08:00:00+00:00, 2023-09-13T14:00:00+00:00, 2023-09-13T19:00:00+00:00, 2023-09-14T12:00:00+00:00, 2023-09-20T20:00:00+00:00, 2023-09-20T23:00:00+00:00, 2023-09-21T11:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-10-19T20:00:00+00:00]","[2023-09-06T16:00:00+00:00, 2023-09-07T11:00:00+00:00, 2023-09-13T15:00:00+00:00, 2023-09-13T21:00:00+00:00, 2023-09-14T13:00:00+00:00, 2023-09-20T21:00:00+00:00, 2023-09-21T08:00:00+00:00, 2023-09-21T12:00:00+00:00, 2023-09-21T15:00:00+00:00, 2023-10-19T21:00:00+00:00]","[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02800000000000047, 0.009999999999999787, 0.02400000000000091, 0.04300000000000104, 0.002000000000000668, 0.008999999999998565, -0.028999999999999915, 0.05799999999999983, 0.05400000000000027, 0.09999999999999964]","[0.2826284445341725, 0.10060362173038015, 0.23899621589325742, 0.43025815489294617, 0.020062192797679484, 0.08983829107604875, -0.289478937911758, 0.578957875823516, 0.54967426710098, 1.0893246187363796]",2023-11-06 23:03:12,0.7037976108350130690244488830
XLV,ALGO_EMA_RSI_ADX_BB_CGPT,7,7,0,0.4017,1.1429,0.3077,0.2678913126674277,1.0,2023-10-19 11:00:00+00:00,22,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-08-31T20:00:00+00:00, 2023-09-15T15:00:00+00:00, 2023-10-11T15:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T17:00:00+00:00, 2023-10-19T09:00:00+00:00]","[2023-08-31T21:00:00+00:00, 2023-09-15T16:00:00+00:00, 2023-10-11T16:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-17T15:00:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-19T11:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.10000000000002274, 0.796999999999997, 0.4299999999999784, 0.339999999999975, 0.3499999999999943, 0.4749999999999943, 0.3200000000000216]","[0.07538806003906816, 0.6040212506347126, 0.33064206074585034, 0.2628324056895292, 0.2678913126674277, 0.365468954374082, 0.24767801857586816]",2023-11-06 23:53:04,1.703414427904031504964632044
DOCU,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.1458,1.1667,0.3001,0.33010683567629256,0.8333333333333334,2023-10-18 21:00:00+00:00,23,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-07T14:00:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-11T14:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T17:00:00+00:00, 2023-10-18T20:00:00+00:00]","[2023-09-07T15:00:00+00:00, 2023-09-08T16:00:00+00:00, 2023-09-11T15:00:00+00:00, 2023-10-18T16:00:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-18T21:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.8699999999999974, 0.9699999999999989, -1.2800000000000011, 0.03999999999999915, 0.17499999999999716, 0.10000000000000142]","[1.688336891131375, 1.9550539151466266, -2.598457166057656, 0.09562514941429393, 0.42011763293721555, 0.24009603841536956]",2023-11-06 23:15:03,0.1650452980916878733324582207
HLIO,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1514,1.2857,0.2719,0.18484288354898598,0.8571428571428571,2023-10-13 17:00:00+00:00,28,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-05T18:00:00+00:00, 2023-09-07T19:00:00+00:00, 2023-09-07T22:00:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-11T20:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-13T15:00:00+00:00]","[2023-09-05T19:00:00+00:00, 2023-09-07T20:00:00+00:00, 2023-09-08T13:00:00+00:00, 2023-09-08T15:00:00+00:00, 2023-09-11T22:00:00+00:00, 2023-10-12T20:00:00+00:00, 2023-10-13T17:00:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[0.3299999999999983, -0.509999999999998, 0.020000000000003126, 0.8100000000000023, 0.030000000000001137, 0.28000000000000114, 0.10000000000000142]","[0.5719237435008635, -0.8885017421602753, 0.03514320857494839, 1.43642489803157, 0.052751890276070225, 0.5106693416013153, 0.18484288354898598]",2023-11-06 23:24:04,0.3319286990290741896075549646
EXP,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.4386,1.1250,0.2488,0.307845888560837,0.875,2023-10-12 20:00:00+00:00,29,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-09-05T16:00:00+00:00, 2023-09-05T18:00:00+00:00, 2023-09-05T20:00:00+00:00, 2023-09-06T13:00:00+00:00, 2023-09-06T16:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-12T18:00:00+00:00]","[2023-09-05T15:00:00+00:00, 2023-09-05T17:00:00+00:00, 2023-09-05T19:00:00+00:00, 2023-09-05T22:00:00+00:00, 2023-09-06T14:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-12T20:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[-0.2400000000000091, 0.7590000000000146, 0.4590000000000032, 0.06999999999999318, 0.728999999999985, 0.31699999999997885, 0.6150000000000091, 0.799999999999983]","[-0.12966594810120918, 0.4107120632464189, 0.2490747875538594, 0.038098970239257825, 0.3967303757237935, 0.1746594966280132, 0.36661698956781463, 0.4837929366231149]",2023-11-06 23:18:22,0.9786631730707569344172742746
APA,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.1012,1.1250,0.2386,0.2214690168051654,0.875,2023-10-23 12:00:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-06T15:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-09-07T11:00:00+00:00, 2023-09-11T11:00:00+00:00, 2023-09-11T14:00:00+00:00, 2023-09-29T15:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-23T11:00:00+00:00]","[2023-09-06T16:00:00+00:00, 2023-09-06T18:00:00+00:00, 2023-09-07T12:00:00+00:00, 2023-09-11T12:00:00+00:00, 2023-09-11T15:00:00+00:00, 2023-09-29T17:00:00+00:00, 2023-10-20T16:00:00+00:00, 2023-10-23T12:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.054999999999999716, 0.0799999999999983, -0.04999999999999716, 0.00999999999999801, 0.11999999999999744, 0.10999999999999943, 0.375, 0.10999999999999943]","[0.12344293569745196, 0.17965416573096404, -0.11160714285713652, 0.022542831379616796, 0.27372262773722045, 0.26647286821705285, 0.8915834522111268, 0.26328386787936675]",2023-11-06 23:05:13,0.6586759977865704215885383027
HROW,ALGO_EMA_RSI_ADX_BB_CGPT,6,5,1,0.0362,1.1667,0.2341,0.41453883995427676,0.8333333333333334,2023-10-20 13:00:00+00:00,21,EMA_RSI_ADX_BB_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-10-12T19:00:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-19T16:00:00+00:00, 2023-10-19T18:00:00+00:00, 2023-10-19T20:00:00+00:00, 2023-10-20T12:00:00+00:00]","[2023-10-13T13:00:00+00:00, 2023-10-18T19:00:00+00:00, 2023-10-19T17:00:00+00:00, 2023-10-19T19:00:00+00:00, 2023-10-19T21:00:00+00:00, 2023-10-20T13:00:00+00:00]","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.10000000000000142, 0.25, 0.07000000000000028, -0.2629999999999999, 0.010000000000001563, 0.049999999999998934]","[0.6920415224913594, 1.6223231667748215, 0.47522063815343024, -1.8096745338195823, 0.07082152974505357, 0.35385704175512334]",2023-11-06 23:24:38,0.1722676053310553126513491548
