symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
SGE,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1047,1.1429,5.7625,4.150000000000009,0.8571428571428571,2023-10-17 13:45:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-19T13:30:00+00:00, 2023-09-25T14:15:00+00:00, 2023-10-02T11:45:00+00:00, 2023-10-06T00:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-16T14:45:00+00:00, 2023-10-17T13:30:00+00:00]","[2023-09-19T13:45:00+00:00, 2023-09-25T15:45:00+00:00, 2023-10-02T13:30:00+00:00, 2023-10-06T15:30:00+00:00, 2023-10-12T17:00:00+00:00, 2023-10-16T15:00:00+00:00, 2023-10-17T13:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.08300000000000018, 0.1100000000000001, -0.010000000000000231, 0.06000000000000005, 0.1299999999999999, 0.03000000000000025, 0.33000000000000007]","[4.150000000000009, 5.699481865284979, -0.4629629629629736, 2.8708133971291896, 6.842105263157889, 1.4778325123152833, 19.760479041916174]",2023-10-26 18:08:31
VERO,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0840,1.4286,4.3829,4.663212435233165,0.8571428571428571,2023-10-24 14:45:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-26T18:45:00+00:00, 2023-09-29T13:45:00+00:00, 2023-10-10T16:30:00+00:00, 2023-10-10T17:15:00+00:00, 2023-10-16T14:15:00+00:00, 2023-10-17T13:15:00+00:00, 2023-10-24T12:00:00+00:00]","[2023-09-26T19:00:00+00:00, 2023-09-29T17:30:00+00:00, 2023-10-10T16:45:00+00:00, 2023-10-10T19:45:00+00:00, 2023-10-16T14:45:00+00:00, 2023-10-17T13:45:00+00:00, 2023-10-24T14:45:00+00:00]","[1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0]","[0.09000000000000008, 0.1499999999999999, -0.05499999999999994, 0.0050000000000001155, 0.2500000000000002, 0.09000000000000008, 0.05799999999999983]","[4.663212435233165, 7.812499999999996, -2.749999999999997, 0.25773195876289257, 13.089005235602105, 4.736842105263162, 2.8712871287128627]",2023-10-26 18:31:30
ENTX,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0236,1.1429,3.7236,0.5917159763313614,0.8571428571428571,2023-10-17 14:30:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-28T17:15:00+00:00, 2023-08-30T19:45:00+00:00, 2023-09-25T16:00:00+00:00, 2023-09-29T16:15:00+00:00, 2023-10-06T14:30:00+00:00, 2023-10-17T13:30:00+00:00, 2023-10-17T14:00:00+00:00]","[2023-08-28T18:15:00+00:00, 2023-08-30T20:00:00+00:00, 2023-09-25T16:45:00+00:00, 2023-09-29T16:30:00+00:00, 2023-10-06T15:15:00+00:00, 2023-10-17T13:45:00+00:00, 2023-10-17T14:30:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.0040000000000000036, 0.0010000000000000009, 0.05800000000000005, 0.0, 0.08899999999999997, 0.0010000000000000009, 0.0119999999999999]","[0.5917159763313614, 0.1499250374812595, 9.508196721311483, 0.0, 13.906249999999995, 0.14705882352941188, 1.7621145374449192]",2023-10-26 16:43:13
AUTL,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0890,1.4444,3.6758,1.2145748987854297,0.8888888888888888,2023-10-20 16:30:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-25T15:15:00+00:00, 2023-08-31T20:00:00+00:00, 2023-09-05T13:15:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-16T20:15:00+00:00, 2023-10-19T13:15:00+00:00, 2023-10-20T15:15:00+00:00, 2023-10-20T15:45:00+00:00, 2023-10-20T16:15:00+00:00]","[2023-08-25T15:30:00+00:00, 2023-08-31T20:15:00+00:00, 2023-09-05T13:45:00+00:00, 2023-10-16T10:45:00+00:00, 2023-10-17T13:30:00+00:00, 2023-10-19T13:30:00+00:00, 2023-10-20T15:30:00+00:00, 2023-10-20T16:00:00+00:00, 2023-10-20T16:30:00+00:00]","[1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0]","[0.029999999999999805, 0.039000000000000146, 0.1499999999999999, 0.4379999999999997, 0.029999999999999805, 0.129, -0.03999999999999959, 0.009999999999999787, 0.015000000000000124]","[0.9554140127388472, 1.2145748987854297, 4.716981132075468, 20.165745856353574, 1.3100436681222623, 5.328376703841388, -1.6771488469601508, 0.4301075268817112, 0.6382978723404308]",2023-10-26 16:07:38
CNTB,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0259,1.0000,2.5513,0.9174311926605512,0.8571428571428571,2023-10-19 14:15:00+00:00,10,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-10-02T13:30:00+00:00, 2023-10-04T13:45:00+00:00, 2023-10-10T19:45:00+00:00, 2023-10-11T12:00:00+00:00, 2023-10-11T18:30:00+00:00, 2023-10-11T20:00:00+00:00, 2023-10-19T14:00:00+00:00]","[2023-10-02T14:00:00+00:00, 2023-10-04T14:15:00+00:00, 2023-10-10T20:00:00+00:00, 2023-10-11T13:30:00+00:00, 2023-10-11T19:30:00+00:00, 2023-10-12T09:30:00+00:00, 2023-10-19T14:15:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.010999999999999899, 0.007000000000000006, 0.0050000000000001155, 0.09999999999999987, 0.06000000000000005, 0.010000000000000009, 0.010000000000000009]","[-1.3431013431013308, 0.8206330597889808, 0.4694835680751282, 9.345794392523352, 6.382978723404261, 1.2658227848101276, 0.9174311926605512]",2023-10-26 16:27:18
ECOR,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1143,1.4286,1.9765,2.2452504317789272,0.8571428571428571,2023-10-06 15:15:00+00:00,23,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-07T22:45:00+00:00, 2023-09-08T19:00:00+00:00, 2023-09-19T11:15:00+00:00, 2023-10-04T20:00:00+00:00, 2023-10-06T13:45:00+00:00, 2023-10-06T14:15:00+00:00, 2023-10-06T14:45:00+00:00]","[2023-09-08T14:15:00+00:00, 2023-09-08T20:00:00+00:00, 2023-09-19T12:30:00+00:00, 2023-10-05T11:45:00+00:00, 2023-10-06T14:00:00+00:00, 2023-10-06T14:30:00+00:00, 2023-10-06T15:15:00+00:00]","[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.2600000000000007, 0.05999999999999961, 0.0, 0.16000000000000014, 0.1299999999999999, 0.05000000000000071, 0.13999999999999968]","[4.609929078014197, 1.054481546572928, 0.0, 2.5974025974025996, 2.2452504317789272, 0.854700854700867, 2.473498233215542]",2023-10-26 16:40:28
MAIA,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0441,1.1429,1.9502,1.5966386554621959,0.8571428571428571,2023-10-17 20:45:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-10-04T15:30:00+00:00, 2023-10-04T19:00:00+00:00, 2023-10-10T13:30:00+00:00, 2023-10-11T00:00:00+00:00, 2023-10-11T12:45:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-17T20:00:00+00:00]","[2023-10-04T15:45:00+00:00, 2023-10-04T19:15:00+00:00, 2023-10-10T13:45:00+00:00, 2023-10-11T12:00:00+00:00, 2023-10-11T13:15:00+00:00, 2023-10-17T14:15:00+00:00, 2023-10-17T20:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.004999999999999893, 0.03000000000000025, 0.038000000000000256, 0.0, 0.10599999999999987, 0.08000000000000007, 0.04999999999999982]","[0.23310023310022812, 1.4634146341463536, 1.5966386554621959, 0.0, 4.58081244598098, 3.555555555555559, 2.2222222222222143]",2023-10-26 17:27:40
KAVL,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0099,1.1250,1.8086,1.6478725877702876,0.875,2023-10-18 12:00:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-25T15:30:00+00:00, 2023-08-29T17:45:00+00:00, 2023-08-30T16:00:00+00:00, 2023-08-30T16:30:00+00:00, 2023-08-30T17:00:00+00:00, 2023-08-31T16:45:00+00:00, 2023-10-13T19:00:00+00:00, 2023-10-18T11:45:00+00:00]","[2023-08-25T15:45:00+00:00, 2023-08-29T18:00:00+00:00, 2023-08-30T16:15:00+00:00, 2023-08-30T16:45:00+00:00, 2023-08-30T17:15:00+00:00, 2023-08-31T17:00:00+00:00, 2023-10-13T19:30:00+00:00, 2023-10-18T12:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.0030000000000000027, -0.0010000000000000009, 0.006000000000000005, 0.014000000000000012, 0.026000000000000023, 0.019000000000000017, 0.008000000000000007, 0.0040000000000000036]","[0.5882352941176475, -0.16666666666666682, 1.0000000000000009, 2.2727272727272747, 4.304635761589408, 3.1613976705490874, 2.285714285714288, 1.0230179028133002]",2023-10-26 17:18:57
ESGE,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.4597,1.4286,1.5692,0.25469595670168194,0.8571428571428571,2023-10-12 14:15:00+00:00,17,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-24T20:00:00+00:00, 2023-08-29T12:00:00+00:00, 2023-08-29T22:30:00+00:00, 2023-08-31T12:00:00+00:00, 2023-08-31T13:45:00+00:00, 2023-10-11T12:00:00+00:00, 2023-10-12T14:00:00+00:00]","[2023-08-25T12:00:00+00:00, 2023-08-29T13:30:00+00:00, 2023-08-30T12:00:00+00:00, 2023-08-31T13:30:00+00:00, 2023-08-31T14:45:00+00:00, 2023-10-11T13:30:00+00:00, 2023-10-12T14:15:00+00:00]","[1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 1.0]","[0.00999999999999801, 0.0799999999999983, 0.3000000000000007, 2.5710000000000015, -0.04299999999999926, 0.25, 0.05000000000000071]","[0.03215434083600647, 0.25469595670168194, 0.9517766497461952, 8.8995811554571, -0.1368990767271546, 0.819672131147541, 0.16345210853220238]",2023-10-26 16:44:38
MLP,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1669,1.4286,1.2376,1.0172143974960939,0.8571428571428571,2023-10-18 16:45:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-21T13:15:00+00:00, 2023-09-22T20:00:00+00:00, 2023-09-28T13:30:00+00:00, 2023-10-10T14:00:00+00:00, 2023-10-11T22:30:00+00:00, 2023-10-16T20:00:00+00:00, 2023-10-18T16:30:00+00:00]","[2023-09-21T13:45:00+00:00, 2023-09-25T13:30:00+00:00, 2023-09-28T14:00:00+00:00, 2023-10-10T14:30:00+00:00, 2023-10-11T23:00:00+00:00, 2023-10-16T20:30:00+00:00, 2023-10-18T16:45:00+00:00]","[2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3880000000000017, 0.13000000000000078, 0.2699999999999996, 0.02999999999999936, 0.0, 0.10999999999999943, 0.2400000000000002]","[2.9754601226993995, 1.0172143974960939, 2.042360060514369, 0.21551724137930575, 0.0, 0.7472826086956483, 1.6655100624566286]",2023-10-26 17:31:44
NVNO,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0619,1.1429,1.1339,0.7346189164370989,0.8571428571428571,2023-10-18 13:45:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-06T17:45:00+00:00, 2023-09-11T20:00:00+00:00, 2023-09-14T13:30:00+00:00, 2023-09-18T18:15:00+00:00, 2023-09-21T14:00:00+00:00, 2023-10-06T13:15:00+00:00, 2023-10-18T13:30:00+00:00]","[2023-09-06T18:15:00+00:00, 2023-09-12T13:30:00+00:00, 2023-09-14T13:45:00+00:00, 2023-09-18T18:30:00+00:00, 2023-09-21T14:45:00+00:00, 2023-10-06T13:30:00+00:00, 2023-10-18T13:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.019999999999999574, -0.07400000000000073, 0.009999999999999787, 0.040000000000000036, 0.12699999999999978, 0.1800000000000006, 0.1299999999999999]","[0.40816326530611374, -1.441371250486964, 0.18214936247722746, 0.7346189164370989, 2.368077568525075, 3.214285714285725, 2.4714828897338386]",2023-10-26 17:42:25
BHFAM,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.1545,1.6000,1.0514,0.7108232596589326,0.9,2023-10-02 11:00:00+00:00,27,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-05T15:15:00+00:00, 2023-09-07T14:00:00+00:00, 2023-09-11T19:15:00+00:00, 2023-09-18T20:00:00+00:00, 2023-09-19T19:15:00+00:00, 2023-09-20T18:00:00+00:00, 2023-09-21T13:45:00+00:00, 2023-09-26T14:30:00+00:00, 2023-09-26T18:45:00+00:00, 2023-09-29T20:00:00+00:00]","[2023-09-05T15:30:00+00:00, 2023-09-07T16:00:00+00:00, 2023-09-11T19:30:00+00:00, 2023-09-19T13:30:00+00:00, 2023-09-19T19:30:00+00:00, 2023-09-20T18:30:00+00:00, 2023-09-21T15:45:00+00:00, 2023-09-26T15:00:00+00:00, 2023-09-26T19:45:00+00:00, 2023-10-02T11:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 2.0]","[0.009999999999999787, 0.39000000000000057, 0.10000000000000142, 0.0600000000000005, -0.010000000000001563, 0.16000000000000014, 0.1349999999999998, 0.0909999999999993, 0.10899999999999999, 0.5]","[0.06890848952590813, 2.719665271966531, 0.6844626967830351, 0.4021447721179658, -0.06720430107527932, 1.0659560293137917, 0.9121621621621606, 0.6124234470691117, 0.7371838225348302, 3.378378378378378]",2023-10-26 16:12:43
